"track_name","artist_name","track_genre","artist_id","track_id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature","duration_ms","explicit"
"Them Changes","Thundercat","Jazz","4frXpPxQQZwbCu3eTGnZEw","5OW9VplZD0nYxhyMelDpQQ",0.785,0.546,8,-8.644,1,0.0644,0.543,0.000551,0.0929,0.719,81.677,4,188385,FALSE
"In A Sentimental Mood","Duke Ellington","Jazz","4F7Q5NV6h5TSwCainz8S5A","0EFIhaa5BSkoWo5ualyqPW",0.445,0.278,10,-11.882,0,0.0313,0.914,0.00577,0.101,0.262,99.058,3,256293,FALSE
"Valerie","Amy Winehouse","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Get a Move On","Mr. Scruff","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Nearness of You","Norah Jones","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nine Million Bicycles","Katie Melua","Jazz","5uCXJWo3WoXgqv3T1RlAbh","4vXQAKmmyi90fbZY3JZKLm",0.569,0.272,5,-14.669,1,0.0318,0.521,0.0115,0.127,0.336,81.989,4,195453,FALSE
"Honey Pie","The Beatles","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"In the Mood","Glenn Miller","Jazz","2aAHdB5HweT3mFcRzm0swc","1K8ac3PtrSg7UzzKnDjHjK",0.532,0.306,8,-13.812,1,0.0952,0.876,0.914,0.0941,0.86,163.413,4,210920,FALSE
"Loving Is Easy","Rex Orange County","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naima","John Coltrane","Jazz","2hGh5VOeeqimQFxqXvfCUf","25ajcQN4gqQ8gLwB4zwS7a",0.294,0.0148,10,-18.806,0,0.0425,0.918,0.0335,0.071,0.13,170.911,3,260839,FALSE
"Pretty When You Cry","Lana Del Rey","Jazz","00FQb4jTyendYWaN8pK0wa","3nifNFLKZHb76tEevwjUgM",0.509,0.547,10,-6.548,0,0.0417,0.399,0,0.215,0.197,109.436,4,234146,TRUE
"I'd Rather Go Blind","Etta James","Jazz","0iOVhN3tnSvgDbcg25JoJb","0QWpE5j2rvUfVzFRaTzQqJ",0.424,0.353,9,-8.857,1,0.0278,0.626,0.000528,0.183,0.582,160.612,3,152120,FALSE
"Jazz (We've Got)","A Tribe Called Quest","Jazz","09hVIj6vWgoCDtT03h8ZCa","7AgMX97ljLm9BzszyyXEYZ",0.822,0.479,11,-15.962,1,0.271,0.719,4.42e-05,0.124,0.72,92.461,4,250240,FALSE
"I've Got a Woman","Ray Charles","Jazz","1eYhYunlNJlDoQhtYBvPsi","7sU8s6UAHLdpQfsOmWGOOG",0.556,0.61,9,-4.729,1,0.213,0.833,2.22e-06,0.258,0.665,199.373,4,171466,FALSE
"One Flight Down","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","0e502JxKbRwKNDWmoODAUr",0.648,0.178,1,-11.193,1,0.0295,0.849,2.62e-05,0.123,0.348,131.582,3,185680,FALSE
"No Ordinary Love","Sade","Jazz","47zz7sob9NUcODy0BTDvKx","1oaaSrDJimABpOdCEbw2DJ",0.629,0.364,11,-12.259,0,0.038,0.467,0.0204,0.0941,0.701,166.266,4,440466,FALSE
"The Way You Look Tonight","Frank Sinatra","Jazz","1Mxqyy3pSjf8kZZL4QVxS0","0elmUoU7eMPwZX1Mw1MnQo",0.622,0.24,5,-14.067,0,0.0363,0.798,0,0.142,0.587,132.234,4,202160,FALSE
"Cry Me a River","Julie London","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Nightingale","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","0U5ef344e5mRJLNNMcVGFx",0.55,0.304,2,-12.834,1,0.0293,0.793,0.00254,0.0989,0.289,149.835,4,252253,FALSE
"White","Frank Ocean","Jazz","2h93pZq0e7k5yf4dywlkpM","6j9pCKVaJYNF7AdaNVTAaE",0.608,0.0664,1,-18.857,1,0.0596,0.758,0.945,0.0978,0.294,139.232,4,76280,FALSE
"The Long Day Is Over","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","6o5LJxDnSgLsXK4pcIOsQg",0.356,0.123,1,-17.808,1,0.037,0.911,0.00418,0.0983,0.163,84.661,3,164560,FALSE
"Seven Days in Sunny June","Jamiroquai","Jazz","6J7biCazzYhU3gM9j1wfid","2bwxqGKS5GPXfNanAIRe2p",0.707,0.797,7,-7.143,1,0.0435,0.2,0,0.302,0.633,105.395,4,237866,FALSE
"My Favorite Things","John Coltrane","Jazz","2hGh5VOeeqimQFxqXvfCUf","5ym3lNQe4Us4GXiZWa0PxC",0.28,0.214,4,-19.244,1,0.0309,0.702,0.446,0.112,0.226,175.028,3,826000,FALSE
"Goodbye Pork Pie Hat","Charles Mingus","Jazz","1W8TbFzNS15VwsempfY12H","73bmi3mYjpGFp35tKK0tiC",0.396,0.0765,1,-18.128,0,0.038,0.958,0.164,0.213,0.235,100.82,4,342986,FALSE
"Painter Song","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","58oFWUTFWaUy5S4C0IyE0U",0.547,0.0579,9,-15.964,1,0.0416,0.838,1.46e-06,0.0976,0.371,79.633,4,162214,FALSE
"Momma","Kendrick Lamar","Jazz","2YZyLoL8N0Wb9xBt1NhZWg","2bwC0ggz9qwYcCIpM1fBzK",0.615,0.743,1,-4.58,1,0.325,0.254,0,0.665,0.515,111.914,5,283120,TRUE
"Those Sweet Words","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","095XZSW3ksBAwUyMJ3wxj4",0.803,0.226,9,-10.736,1,0.0321,0.888,0.000332,0.125,0.407,103.135,4,202640,FALSE
"End","Frank Ocean","Jazz","2h93pZq0e7k5yf4dywlkpM","3liAea2gyRKm8nWubcwsvl",0.476,0.299,2,-17.997,1,0.131,0.383,0.752,0.0878,0.384,119.488,4,134600,FALSE
"In My Bed","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","5p18KsM6hF7GR4UZc3DMiM",0.55,0.8,10,-8.843,0,0.0664,0.128,6.46e-06,0.0822,0.696,95.564,4,316000,FALSE
"The Girl From Ipanema","Stan Getz","Jazz","0FMucZsEnCxs5pqBjHjIc8","7znjbX9XdoQayIrVNdd50Z",0.653,0.149,10,-17.866,0,0.0392,0.867,0.000983,0.0986,0.481,130.359,4,320253,FALSE
"I Put a Spell on You","Screamin' Jay Hawkins","Jazz","3VBpsrUi2vV7Uj87ONHu7Z","0mRY6sbagxxCP8CJlYKIsb",0.665,0.315,10,-8.948,0,0.0334,0.916,0.063,0.17,0.679,159.004,3,168906,FALSE
"Jingle Bells","Frank Sinatra","Jazz","1Mxqyy3pSjf8kZZL4QVxS0","73M5jVGPP63wH7waLW2kEK",0.478,0.11,8,-16.191,1,0.0345,0.992,0.000179,0.101,0.41,137.871,4,154370,FALSE
"Theme from New York, New York","Frank Sinatra","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Clap Hands","Tom Waits","Jazz","7x83XhcMbOTl1UdYsPTuZM","3SUkxshYcHlPPFCUVFTjQr",0.532,0.343,6,-20.213,0,0.136,0.614,1.85e-05,0.952,0.656,144.683,4,296706,FALSE
"Lazarus","David Bowie","Jazz","0oSGxfWSnnOXhD2fKuz2Gy","3Vn9oCZbdI1EMO7jxdz2Rc",0.66,0.695,9,-6.896,0,0.029,0.0466,0.145,0.0854,0.506,129.972,4,382386,FALSE
"I Heard Love Is Blind","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","4SfRzpSgmgCi8j6cn7pLRp",0.464,0.309,2,-10.267,1,0.0761,0.752,0,0.13,0.299,76.774,4,129506,FALSE
"Jockey Full of Bourbon","Tom Waits","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Santa Claus Is Coming to Town","Michael Bublé","Jazz","1GxkXlMwML1oSg5eLPiAz3","5rd2xZdxxgWvpiCAeiKqTp",0.591,0.396,10,-7.054,1,0.0519,0.779,0,0.0355,0.406,122.87,4,171806,FALSE
"Interlude (Milo)","Modest Mouse","Jazz","1yAwtBaoHLEDWAnWR87hBT","0SCJXZZKUHgbWmUkhCpA9H",0.111,0.0792,2,-15.796,1,0.0377,0.17,0.877,0.101,0.34,89.658,4,58893,FALSE
"I Get a Kick Out of You","Frank Sinatra","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Dance Me To The End Of Love","Madeleine Peyroux","Jazz","7nXyULtoL8k7wP9l6kg8Ef","69X2tFJnXPGGGvSOJdZ8ou",0.599,0.398,5,-9.916,0,0.0367,0.826,0.000881,0.11,0.473,138.235,4,237640,FALSE
"Giant Steps","John Coltrane","Jazz","2hGh5VOeeqimQFxqXvfCUf","592fFAK3lU3A92Kjvqy8ci",0.434,0.458,0,-11.457,0,0.0479,0.261,0.00869,0.173,0.547,146.768,4,287582,FALSE
"El cuarto de tula","Buena Vista Social Club","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Sleigh Ride","Ella Fitzgerald","Jazz","5V0MlUE1Bft0mbLlND7FJz","1kV0Q0vBVmbY3qF1qF1ekY",0.593,0.287,1,-12.472,1,0.0469,0.764,0,0.153,0.639,77.117,4,175986,FALSE
"Like Someone in Love","Björk","Jazz","7w29UYBi0qsHi5RTcv3lmA","7EGH8bqpxErK1zQi5sTJCz",0.379,0.307,7,-14.413,1,0.122,0.976,0.000817,0.961,0.235,76.161,4,241306,FALSE
"Summer Wind","Frank Sinatra","Jazz","1Mxqyy3pSjf8kZZL4QVxS0","1KGFGleVVS76wuLiOtS7Iu",0.485,0.384,8,-11.183,1,0.0314,0.344,0,0.0814,0.454,99.325,4,153146,FALSE
"Spooky","Dusty Springfield","Jazz","5zaXYwewAXedKNCff45U5l","3MtP9T0WF4xbIo8vqHYeXM",0.752,0.445,4,-12.725,0,0.0338,0.5,0,0.0912,0.964,106.283,4,164173,FALSE
"Digital Witness","St. Vincent","Jazz","7bcbShaqKdcyjnmv4Ix8j6","08F2SMlPS3jD6w9UojyA6g",0.782,0.444,5,-7.081,1,0.0489,0.00904,0.0101,0.0887,0.882,104.975,4,202000,FALSE
"(There Is) No Greater Love","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","61UkVuhqvUl5czrDSPdkQv",0.388,0.226,1,-12.849,0,0.0471,0.933,1.16e-05,0.101,0.223,137.362,4,128466,FALSE
"Mess Around","Ray Charles","Jazz","1eYhYunlNJlDoQhtYBvPsi","5t4jCQRoGMwygy7uPpCxfp",0.565,0.962,8,-2.981,1,0.064,0.437,0,0.056,0.906,148.808,4,160226,FALSE
"Life in a Glasshouse","Radiohead","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Koop Island Blues","Koop","Jazz","7wyBxBXLVLaiF2jxHCpvTe","0MtPbhyLzxnJ5Dp00ASixQ",0.555,0.537,10,-9.041,0,0.0314,0.731,0.0524,0.287,0.521,79.239,4,276360,FALSE
"For Free? - Interlude","Kendrick Lamar","Jazz","2YZyLoL8N0Wb9xBt1NhZWg","4c5DfSNdMMD0WfAzC11Eb5",0.526,0.896,8,-4.708,1,0.197,0.588,0,0.37,0.745,129.313,1,130893,TRUE
"Life in a Glass House","Radiohead","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Delayed Devotion","Duffy","Jazz","37NqXwtb6nIEqRt4EJSoIO","5cDm1UU4oLKRsi2s3GUEYu",0.559,0.598,0,-6.316,0,0.0566,0.451,1.04e-06,0.248,0.7,207.9,4,177413,FALSE
"Butterfly","Jason Mraz","Jazz","4phGZZrJZRo4ElhRtViYdl","4BpgBAucDfJt2v4STL8jRh",0.718,0.658,10,-7.207,0,0.0665,0.147,0,0.183,0.806,108.105,4,299066,FALSE
"Peaches en Regalia","Frank Zappa","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Illest Villains","Madvillain","Jazz","2aoFQUeHD1U7pL098lRsDU","2Jn0wHQ2lEif2gLRsyfaf2",0.41,0.817,6,-9.217,1,0.289,0.55,0.008,0.422,0.335,101.611,5,115360,TRUE
"Take the Box","Amy Winehouse","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Your Love Is King","Sade","Jazz","47zz7sob9NUcODy0BTDvKx","1j2LuIf7mv15ZVug1Xy5qz",0.742,0.42,9,-6.797,1,0.031,0.562,4.12e-05,0.0402,0.594,134.624,3,219426,FALSE
"Lady","Regina Spektor","Jazz","3z6Gk257P9jNcZbBXJNX5i","3MeznLFydzsimMyFOjlL6N",0.427,0.168,0,-10.469,0,0.051,0.976,0.000365,0.148,0.356,161.894,1,282360,FALSE
"De camino a la vereda","Buena Vista Social Club","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Ain't That a Kick in the Head","Dean Martin","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Encore","Jay-Z","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I Wish I Knew How It Would Feel to Be Free","Nina Simone","Jazz","7G1GBhoKtEPnP86X2PvEYO","0ffKWwKo4yREKKLoZhNH7M",0.691,0.488,10,-9.718,1,0.082,0.71,0,0.102,0.751,122.166,4,187933,FALSE
"Monkey Man","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","52fqquVYihRW17ySEcy5mA",0.613,0.852,10,-2.83,1,0.0709,0.236,0,0.102,0.923,146.523,4,176320,FALSE
"Rose Rouge","St. Germain","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"The Sweetest Taboo","Sade","Jazz","47zz7sob9NUcODy0BTDvKx","0sKfhhj6hYyJIXnTiZV9vf",0.752,0.823,10,-9.455,0,0.0447,0.128,0.0098,0.303,0.962,91.563,4,277373,FALSE
"Fast As You Can","Fiona Apple","Jazz","3g2kUQ6tHLLbmkV7T4GPtL","1UmmSKPdCtBuJsmbZG9G3u",0.46,0.772,0,-9.233,1,0.0444,0.131,0.0412,0.0527,0.531,138.002,4,278266,FALSE
"Right to Be Wrong","Joss Stone","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Rainbows","Madvillain","Jazz","2aoFQUeHD1U7pL098lRsDU","63qqAXlMFDKO9gkIMiq3KH",0.449,0.7,4,-9.277,0,0.0596,0.048,0.104,0.873,0.41,94.072,4,171840,TRUE
"Don't Let Me Be Misunderstood","Nina Simone","Jazz","7G1GBhoKtEPnP86X2PvEYO","2Czp6mcD37Xz7TfVBI5nhG",0.381,0.541,11,-8.737,0,0.056,0.756,0,0.22,0.519,159.412,4,166466,FALSE
"San Tropez","Pink Floyd","Jazz","0k17h0D3J5VfsdmQ1iZtE9","3kbUFmLV5SHVQonfOpNgkd",0.691,0.324,0,-15.366,1,0.0446,0.171,0.0223,0.0674,0.543,121.664,4,223066,FALSE
"Dos Gardenias","Buena Vista Social Club","Jazz","11kBu957KTYoAltZHDm8gW","3eg6Yi9x0gN3k4nD4h6il3",0.547,0.2,4,-16.734,0,0.0392,0.826,3.84e-05,0.135,0.551,91.768,4,182973,FALSE
"Fly Me to the Moon (In Other Words)","Frank Sinatra","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Stronger Than Me","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","5LC7nItIEFp4nzdFdEGbf9",0.883,0.458,9,-6.801,0,0.0411,0.0401,0.000419,0.0603,0.816,91.426,4,214493,FALSE
"The Fall","Rhye","Jazz","2AcUPzkVWo81vumdzeLLRN","6t8kronLdyj5mqGPrtizFP",0.649,0.619,5,-12.753,1,0.0363,0.373,0.629,0.17,0.752,105.017,4,224681,FALSE
"Trouble Sleeping","Corinne Bailey Rae","Jazz","29WzbAQtDnBJF09es0uddn","14qBCgnkBrW2VSHfoYuV7V",0.644,0.548,0,-6.881,0,0.0241,0.145,0,0.0739,0.519,90.965,4,208753,FALSE
"Didn't Cha Know","Erykah Badu","Jazz","7IfculRW2WXyzNQ8djX8WX","1bSWuHCXabkhubUywqCe47",0.751,0.471,3,-9.694,0,0.093,0.481,0.00942,0.385,0.805,135.289,4,238600,FALSE
"All Of Me","Billie Holiday","Jazz","1YzCsTRb22dQkh9lghPIrp","7s73DIByuUGSoaGxnOa6HO",0.499,0.418,0,-11.687,0,0.0786,0.988,0.335,0.901,0.804,77.09,4,121826,FALSE
"Death of a Bachelor","Panic! at the Disco","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"October Song","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","25ykR7l2fAsVtVssLcbiAk",0.557,0.835,0,-7.654,1,0.276,0.00935,0.113,0.0399,0.69,144.374,3,204920,FALSE
"Chasing Pirates","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","7jHobVccGKOkHeioAUZEVd",0.85,0.468,2,-9.09,0,0.039,0.547,0.0667,0.106,0.76,106.974,4,160906,FALSE
"Dirty Work","Steely Dan","Jazz","6P7H3ai06vU1sGvdpBwDmE","0s1aSsYlLIEiy16LjFWbdp",0.631,0.354,1,-11.112,1,0.0313,0.795,0.000107,0.0879,0.522,73.007,4,187400,FALSE
"Chameleon","Herbie Hancock","Jazz","2ZvrvbQNrHKwjT7qfGFFUW","4RhDGYvDwLBVKL0joIWsGt",0.576,0.789,10,-10.95,0,0.0589,0.126,0.843,0.899,0.738,98.444,4,623826,FALSE
"Every Single Night","Fiona Apple","Jazz","3g2kUQ6tHLLbmkV7T4GPtL","6HPZo9krwjbhMGKbqVkkDQ",0.687,0.195,0,-12.612,1,0.0603,0.859,0,0.226,0.402,125.949,4,209386,FALSE
"Colors","Amos Lee","Jazz","0QrowybipCKUDnq5y10PD2","46ofOx32pBzEhRAMUDUQF0",0.322,0.313,6,-8.159,1,0.0301,0.919,0.000104,0.21,0.258,130.29,4,182133,FALSE
"The Other Woman","Lana Del Rey","Jazz","00FQb4jTyendYWaN8pK0wa","711e2SNCky0TBH38Ywer18",0.255,0.468,7,-6.43,0,0.0317,0.822,0.248,0.339,0.175,111.67,4,181960,FALSE
"Je veux","Zaz","Jazz","1mbgj8ERPs8lWi7t5cYrdy","4i1ANtM2AXLCHb5RGO4W7C",0.525,0.808,2,-6.366,0,0.0723,0.251,0,0.0504,0.738,155.396,4,215933,FALSE
"Know You Now","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","5huEfw9F46KLzTB9Wtagv7",0.844,0.682,5,-6.463,0,0.0636,0.0395,0.00221,0.0758,0.752,140.682,4,182773,FALSE
"Mack the Knife","Bobby Darin","Jazz","0EodhzA6yW1bIdD5B4tcmJ","2msAcdMmOTxjURBenI3cBG",0.443,0.588,10,-7.015,1,0.0564,0.707,0,0.0923,0.799,166.788,4,184986,FALSE
"I'll Be Home for Christmas","Michael Bublé","Jazz","1GxkXlMwML1oSg5eLPiAz3","2PyewGjlnz9oLgsbwnQVB5",0.261,0.114,7,-14.203,1,0.0299,0.938,0.000142,0.155,0.145,83.104,4,267608,FALSE
"Candela","Buena Vista Social Club","Jazz","11kBu957KTYoAltZHDm8gW","1eHGsCdAWh1Ffowzacpfoi",0.525,0.619,9,-12.322,1,0.0354,0.719,0.000168,0.289,0.814,101.045,4,327866,FALSE
"Virginia Moon","Foo Fighters","Jazz","7jy3rLJdDQY21OgRLCZ9sD","2Ei5auE9kCmwKB2JZtKPKO",0.643,0.363,11,-13.126,1,0.0274,0.812,0.000264,0.171,0.258,125.796,4,229106,FALSE
"Love Me or Leave Me","Nina Simone","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Space Cowboy","Jamiroquai","Jazz","6J7biCazzYhU3gM9j1wfid","6K53GM9W6Vle5KBwGFVnZM",0.65,0.741,10,-8.368,0,0.118,0.155,0.404,0.175,0.751,110.179,4,386973,FALSE
"In The Morning","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","7wy1FzXz4cgqhmeRDukunW",0.637,0.294,0,-12.317,0,0.0446,0.891,0.00358,0.112,0.375,150.872,4,247333,FALSE
"Aeroplane","Björk","Jazz","7w29UYBi0qsHi5RTcv3lmA","46Xx3VqexnoNkozIqwJLqJ",0.559,0.322,7,-12.411,1,0.0679,0.891,0.0417,0.921,0.0889,105.166,4,243493,FALSE
"The Christmas Song","Nat King Cole","Jazz","7v4imS0moSyGdXyLgVTIV7","2CqyZQlzX4c7LLHpW18II1",0.377,0.0713,1,-21.085,1,0.0402,0.915,2.07e-06,0.114,0.151,70.007,4,198813,FALSE
"The Look Of Love","Diana Krall","Jazz","5z1VAFwT35EVvCp1XlZZuL","5Prx171pLNQ0apgALurB7B",0.584,0.332,10,-12.197,1,0.0265,0.689,0.00459,0.0955,0.379,92.969,4,285264,FALSE
"Complexion (A Zulu Love)","Kendrick Lamar","Jazz","2YZyLoL8N0Wb9xBt1NhZWg","69u3f33ziqgUZkHpxhWuid",0.665,0.558,2,-7.863,0,0.303,0.566,4.57e-06,0.219,0.37,89.953,4,263360,TRUE
"Save the Last Dance for Me","Michael Bublé","Jazz","1GxkXlMwML1oSg5eLPiAz3","3HKENICtez4Mz0tnUqpFIP",0.745,0.45,4,-9.121,1,0.0354,0.288,0,0.0538,0.807,133.952,4,218613,FALSE
"That's Amore","Dean Martin","Jazz","49e4v89VmlDcFCMyDv9wQ9","3SHG61WVj1ZD8W6zW0lUL2",0.613,0.402,7,-7.493,1,0.0299,0.755,0,0.16,0.627,82.046,4,174253,FALSE
"Blackstar","David Bowie","Jazz","0oSGxfWSnnOXhD2fKuz2Gy","0Fao855T3klV3REFRFHRF3",0.366,0.552,6,-8.35,1,0.0317,0.206,0.0595,0.178,0.114,97.98,4,597933,FALSE
"Cantaloupe Island","Herbie Hancock","Jazz","2ZvrvbQNrHKwjT7qfGFFUW","6iYaf7TGGJsStCaxqq9HSi",0.485,0.554,0,-10.383,0,0.0279,0.316,0,0.0999,0.416,116.086,4,327786,FALSE
"Catgroove","Parov Stelar","Jazz","65EXuYHVoehCKqp0kOS6px","5x3ojwZtA8SfOOeA1wgUIo",0.822,0.879,11,-7.68,0,0.0671,0.0241,0.745,0.0463,0.572,127.971,4,236480,FALSE
"A Sunday Kind of Love","Etta James","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Queen of the Highway","The Doors","Jazz","22WZ7M8sxp5THdruNY3gXt","1tBMs9Rmw3UMvPJrsXsUyL",0.661,0.595,5,-9.582,0,0.037,0.605,0.000667,0.0888,0.697,125.095,4,167200,FALSE
"It Was a Very Good Year","Frank Sinatra","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Thinking About You","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","0suRVpl5fIZVm7PuROSRsQ",0.65,0.299,8,-10.76,1,0.03,0.605,0.0118,0.219,0.294,123.597,4,197280,FALSE
"Easy Living","Billie Holiday","Jazz","1YzCsTRb22dQkh9lghPIrp","1ILMhPlp8d1NRrZMJCxMKC",0.452,0.14,1,-10.556,1,0.044,0.981,6.21e-05,0.0755,0.213,65.265,3,191192,FALSE
"Our Day Will Come","Amy Winehouse","Jazz","6Q192DXotxtaysaqNPy5yR","4NDpn6yfD5aqafYWFEaJDz",0.705,0.634,5,-6.083,0,0.0282,0.0405,3.53e-05,0.349,0.639,98.008,4,169373,FALSE
"I Don't Want to Set the World on Fire","The Ink Spots","Jazz","5bOsFzuJ6QZMr86ezC4oXY","22pO1lTUqoueAFYHexkT5W",0.486,0.0392,5,-21.979,1,0.0437,0.993,0.0135,0.146,0.309,85.078,4,187666,FALSE
"Sure Thing","St. Germain","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"All I Want for Christmas Is You","Michael Bublé","Jazz","1GxkXlMwML1oSg5eLPiAz3","2h9xjIaDX8vRWCW2eAfFv2",0.514,0.459,8,-8.16,0,0.0258,0.454,0,0.102,0.175,142.008,4,174085,FALSE
"What Am I to You?","Norah Jones","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Cheek To Cheek","Ella Fitzgerald","Jazz","5V0MlUE1Bft0mbLlND7FJz","11XjPCg9E1jUMcqPr6weAc",0.665,0.443,0,-8.076,1,0.0803,0.582,0,0.113,0.662,122.872,4,353647,FALSE
"Funny Thing","Thundercat","Jazz","4frXpPxQQZwbCu3eTGnZEw","1c5CllrZr45UBhWpIqM332",0.586,0.893,7,-8.772,1,0.439,0.827,0.642,0.212,0.65,140.023,3,116630,FALSE
"Mortal Man","Kendrick Lamar","Jazz","2YZyLoL8N0Wb9xBt1NhZWg","4AS5UEGASSIcbnwfDGOoK2",0.567,0.525,10,-9.043,0,0.75,0.665,0,0.708,0.416,86.935,4,727106,TRUE
"Rhapsody in Blue","George Gershwin","Jazz","1YuknfkSYTTbolRpwZBOv4","30Cz87uO3WSyxyMjdpgQaH",0.278,0.202,2,-18.186,1,0.0404,0.984,0.834,0.134,0.107,74.047,4,948900,FALSE
"Come To Me","Koop","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Mack the Knife","Louis Armstrong","Jazz","19eLuQmk9aCobbVDHc6eek","0ZAFM8NDy1OpeiArwlS1JI",0.503,0.428,9,-12.078,0,0.236,0.98,0.00428,0.847,0.619,88.952,4,210186,FALSE
"Swish Swish","Katy Perry","Jazz","6jJ0s89eD6GaHleKKya26X","3OtMnyUaiipcAT23A8liyi",0.838,0.705,5,-5.201,0,0.0449,0.0184,1.82e-05,0.102,0.583,119.953,4,242520,TRUE
"HOT WIND BLOWS (feat. Lil Wayne)","Tyler, the Creator","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Carnival Town","Norah Jones","Jazz","2Kx7MNY7cI1ENniW7vT30N","3rw0BHo5TWXezUKY0CjOxE",0.587,0.0382,9,-16.056,0,0.0321,0.989,0.0165,0.111,0.178,86.135,4,191960,FALSE
"New York State Of Mind","Billy Joel","Jazz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Brown Sugar","D'Angelo","Jazz","336vr2M3Va0FjyvB55lJEd","16SXm78QTmt4qmpwvCdO6j",0.528,0.834,9,-6.454,0,0.0629,0.0124,7.22e-06,0.333,0.708,95.619,4,686706,FALSE
"I Got a Woman","Ray Charles","Jazz","1eYhYunlNJlDoQhtYBvPsi","4eHWJt5XHmmpb9p5QUmaWO",0.585,0.426,9,-11.408,1,0.484,0.334,0.00503,0.142,0.661,197.916,4,175255,FALSE
"Lovin' You","Minnie Riperton","Jazz","2i1IdHG5w0wiSmJGoqAGlj","1sFqKjiXz86m7GLrMeUNCh",0.525,0.277,9,-11.629,1,0.0431,0.92,8.48e-06,0.0873,0.305,123.056,4,238986,FALSE
